dim,icc,SEM,MDC,stream
986,0.35425875,0.0044991374,0.012470972619299431,gravity
987,0.3396435,0.0045602713,0.012640427079383999,gravity
988,0.32407883,0.004620053,0.012806133209496248,gravity
989,0.30775887,0.004677864,0.012966376897307244,gravity
990,0.29087773,0.004734078,0.013122194612847209,gravity
991,0.27361763,0.004788246,0.013272340785033745,gravity
992,0.25615376,0.004840039,0.013415904146318486,gravity
993,0.2386536,0.00488923,0.0135522535213032,gravity
994,0.2212775,0.004935685,0.013681021047025729,gravity
995,0.20417428,0.0049793595,0.01380208023025698,gravity
996,0.18748298,0.0050202673,0.013915471084161257,gravity
997,0.17132841,0.005058485,0.014021405291285207,gravity
998,0.15583147,0.0050935266,0.014118535311514814,gravity
999,0.14109519,0.005125652,0.014207582672554803,gravity
1000,0.12718768,0.005155648,0.014290727446486184,gravity
1001,0.114167675,0.00518367,0.014368400742885663,gravity
1002,0.10207524,0.005209863,0.014441003984143521,gravity
1003,0.090932846,0.0052343546,0.01450889083500233,gravity
1004,0.0807466,0.0052572554,0.01457236849330417,gravity
1005,0.07150656,0.005278655,0.014631684782518289,gravity
1006,0.063189626,0.0052986233,0.014687034605477265,gravity
1007,0.055760797,0.0053172046,0.014738539292421252,gravity
1008,0.04919332,0.0053341356,0.014785469571162111,gravity
1009,0.04343337,0.0053495183,0.014828108115344445,gravity
1010,0.03840371,0.0053636837,0.0148673726462528,gravity
1011,0.03404288,0.005376629,0.014903255419403762,gravity
1012,0.03028761,0.005388357,0.014935764179280745,gravity
1013,0.027075859,0.005398876,0.014964920868586756,gravity
1014,0.024346607,0.0054082023,0.014990771954222278,gravity
1015,0.02204222,0.0054163598,0.015013383264296326,gravity
1016,0.020108528,0.0054233912,0.015032873547554582,gravity
1017,0.018495435,0.0054293456,0.01504937833245679,gravity
1018,0.017165208,0.0054341867,0.015062796940718567,gravity
1019,0.016073778,0.005438043,0.015073485618576953,gravity
1020,0.015176812,0.0054411017,0.015081964537167912,gravity
1021,0.01444301,0.005443451,0.015088476356971747,gravity
1022,0.013844899,0.0054451744,0.015093253412490872,gravity
1023,0.013359741,0.00544636,0.015096539654952827,gravity
1024,0.012967647,0.005447095,0.015098576454090677,gravity
1025,0.012652107,0.005447466,0.015099605179637487,gravity
1026,0.012399321,0.005447551,0.01509984138638161,gravity
1027,0.012206843,0.0054474412,0.015099536770033999,gravity
